idcomposite,nom_agglocomposite,province,pays,year,nb_pub,discipline,gid,astaff2014,nbestim,nbuniv,pop2011,label,label_ds,label_dsh,label_d
AAPOLY24758,RUGBY,ENGLAND,UNITED-KINGDOM,2014,3.50507246376812,D2,1241,0,0,0,288139,RUGBY,Medecine,Med,Medecine
AAPOLY23682,BODMIN,ENGLAND,UNITED-KINGDOM,2014,1,D2,1567,0,0,0,42698,BODMIN,Medecine,Med,Medecine
AAPOLY24686,PORTAFERRY,NORTH-IRELAND,UNITED-KINGDOM,2014,1.5,D2,1004,0,0,0,44868,PORTAFERRY,Medecine,Med,Medecine
AAPOLY23768,BURTON-UPON-TRENT,ENGLAND,UNITED-KINGDOM,2014,8.82119658119658,D2,1336,0,0,0,490213,BURTON-UPON-TRENT,Medecine,Med,Medecine
AALIGNE23586,BAKEWELL,ENGLAND,UNITED-KINGDOM,2014,0.5,D2,4183,0,0,0,8200,BAKEWELL,Medecine,Med,Medecine
AAPOLY24792,SCALLOWAY,SCOTLAND,UNITED-KINGDOM,2014,0,D2,1254,0,0,0,11372,SCALLOWAY,Medecine,Med,Medecine
AAPOLY24732,RHYL,WALES,UNITED-KINGDOM,2014,7.46111111111111,D2,1820,0,0,0,48218,RHYL,Medecine,Med,Medecine
AAPOLY23984,DUNDEE,SCOTLAND,UNITED-KINGDOM,2014,300.768739446446,D2,1650,2959.51,2,5,493356,DUNDEE,Medecine,Med,Medecine
AAPOLY24077,FRAMLINGHAM,ENGLAND,UNITED-KINGDOM,2014,0.666666666666667,D2,2002,0,0,0,39629,FRAMLINGHAM,Medecine,Med,Medecine
AAPOLY23878,COLERAINE,NORTH-IRELAND,UNITED-KINGDOM,2014,40.8657089884612,D2,1419,534.4,1,1,106037,COLERAINE,Medecine,Med,Medecine
AAPOLY23979,DUMFRIES,SCOTLAND,UNITED-KINGDOM,2014,13.0995169082126,D2,2071,104.415,3,3,67916,DUMFRIES,Medecine,Med,Medecine
AAPOLY24028,E-MALLING,ENGLAND,UNITED-KINGDOM,2014,22.0828453953454,D2,1370,258.3,1,1,1342096,MEDWAY,Medecine,Med,Medecine
AAPOLY24500,MENAI-BRIDGE,WALES,UNITED-KINGDOM,2014,48.1919231131188,D2,1831,802.0375,1,1,195914,BANGOR,Medecine,Med,Medecine
AAPOLY24517,MILTON-KEYNES,ENGLAND,UNITED-KINGDOM,2014,155.465999037195,D2,2316,7572.99509,1,4,1587511,MILTON-KEYNES,Medecine,Med,Medecine
AAPOLY24720,READING,ENGLAND,UNITED-KINGDOM,2014,188.569227834325,D2,829,2485,0,4,1673966,READING,Medecine,Med,Medecine
AAPOLY24926,SUTTON,ENGLAND,UNITED-KINGDOM,2014,125.251954705385,D2,2471,1171,1,2,653065,SUTTON,Medecine,Med,Medecine
AAPOLY24793,SCARBOROUGH,ENGLAND,UNITED-KINGDOM,2014,2.66558441558442,D2,1663,10.65,1,1,157353,SCARBOROUGH,Medecine,Med,Medecine
AAPOLY25008,UPPER-HEYFORD,ENGLAND,UNITED-KINGDOM,2014,3.5,D2,1931,0,0,0,25454,UPPER-HEYFORD,Medecine,Med,Medecine
AAPOINT24351,LAIDE,SCOTLAND,UNITED-KINGDOM,2014,1,D2,5791,0,0,0,12229,LAIDE,Medecine,Med,Medecine
AALIGNE24032,ENNISKILLEN,NORTH-IRELAND,UNITED-KINGDOM,2014,0.45,D2,4185,0,0,0,24032,ENNISKILLEN,Medecine,Med,Medecine
AAPOLY25109,WIGTOWN,SCOTLAND,UNITED-KINGDOM,2014,0,D2,2503,0,0,0,9050,WIGTOWN,Medecine,Med,Medecine
AAPOLY24892,ST-MARTINS,ENGLAND,UNITED-KINGDOM,2014,0.125,D2,2592,0,0,0,0,ST-MARTINS,Medecine,Med,Medecine
AALIGNE24337,KINGUSSIE,SCOTLAND,UNITED-KINGDOM,2014,0.166666666666667,D2,4187,0,0,0,13676,KINGUSSIE,Medecine,Med,Medecine
AAPOLY24272,HUNTLY,SCOTLAND,UNITED-KINGDOM,2014,0,D2,2165,0,0,0,104092,HUNTLY,Medecine,Med,Medecine
AALIGNE24871,SPILSBY,ENGLAND,UNITED-KINGDOM,2014,0,D2,4190,0,0,0,18204,SPILSBY,Medecine,Med,Medecine
AAPOLY24300,KEELE,ENGLAND,UNITED-KINGDOM,2014,167.252999508427,D2,1553,2209,2,5,1143849,KEELE,Medecine,Med,Medecine
AAPOLY24307,KENDAL,ENGLAND,UNITED-KINGDOM,2014,0.25,D2,2278,0,1,1,71248,KENDAL,Medecine,Med,Medecine
AALIGNE24343,KIRKCALDY,SCOTLAND,UNITED-KINGDOM,2014,7.99226190476191,D2,4188,0,0,0,57537,KIRKCALDY,Medecine,Med,Medecine
AAPOLY24890,STIRLING,SCOTLAND,UNITED-KINGDOM,2014,50.8448412698413,D2,3074,916,1,1,583992,STIRLING,Medecine,Med,Medecine
AAPOINT24786,SANDOWN,ENGLAND,UNITED-KINGDOM,2014,0,D2,4935,0,0,0,14189,SANDOWN,Medecine,Med,Medecine
AAPOINT23963,DORNOCH,SCOTLAND,UNITED-KINGDOM,2014,0,D2,6722,0,0,0,7626,DORNOCH,Medecine,Med,Medecine
AAPOLY24288,INVERNESS,SCOTLAND,UNITED-KINGDOM,2014,27.2087521174478,D2,2479,37.11,2,2,104398,INVERNESS,Medecine,Med,Medecine
AAPOLY24934,SWANSEA,WALES,UNITED-KINGDOM,2014,148.514500961437,D2,3092,2060,2,3,451686,SWANSEA,Medecine,Med,Medecine
AAPOLY24062,FFOSTRASOL,WALES,UNITED-KINGDOM,2014,0.5,D2,1167,0,0,0,11923,FFOSTRASOL,Medecine,Med,Medecine
AAPOLY24936,SWINDON,ENGLAND,UNITED-KINGDOM,2014,33.1469974469974,D2,2457,87.00490998000001,1,2,548173,SWINDON,Medecine,Med,Medecine
AAPOINT23939,DARTMOUTH,ENGLAND,UNITED-KINGDOM,2014,0,D2,6037,0,0,0,6822,DARTMOUTH,Medecine,Med,Medecine
AAPOLY23581,AYR,SCOTLAND,UNITED-KINGDOM,2014,21.5071428571429,D2,2959,133.295,2,2,274975,AYR,Medecine,Med,Medecine
AAPOLY23960,DONCASTER,ENGLAND,UNITED-KINGDOM,2014,13.0441558441558,D2,797,0,0,0,366682,DONCASTER,Medecine,Med,Medecine
AAPOLY23770,BURY-SAINT-EDMUNDS,ENGLAND,UNITED-KINGDOM,2014,10.1004428341385,D2,1102,0,0,0,262926,BURY-SAINT-EDMUNDS,Medecine,Med,Medecine
AAPOLY24674,PITLOCHRY,SCOTLAND,UNITED-KINGDOM,2014,0.545454545454545,D2,1814,0,0,0,9286,PITLOCHRY,Medecine,Med,Medecine
AD11950,LONDON,ENGLAND,UNITED-KINGDOM,2014,7460.78657548146,D2,6,45616.43,4,44,10923304,LONDON,Medecine,Med,Medecine
AD12080,OXFORD-DIDCOT,ENGLAND,UNITED-KINGDOM,2014,1201.00757411089,D2,15,8020,0,2,292495,OXFORD-DIDCOT,Medecine,Med,Medecine
AD11968,MANCHESTER-LIVERPOOL,ENGLAND,UNITED-KINGDOM,2014,2083.2856067287,D2,109,17321.7,5,15,5831088,MANCHESTER-LIVERPOOL,Medecine,Med,Medecine
AD11681,EDINBURGH,SCOTLAND,UNITED-KINGDOM,2014,788.918821057715,D2,153,6301.385,3,6,680401,EDINBURGH,Medecine,Med,Medecine
AD12208,SOUTHAMPTON-PROTSMOUTH,ENGLAND,UNITED-KINGDOM,2014,551.458729853769,D2,178,5790,0,4,1264280,SOUTHAMPTON,Medecine,Med,Medecine
AD11449,BIRMINGHAM,ENGLAND,UNITED-KINGDOM,2014,1144.22353370037,D2,192,11488,2,8,3439184,BIRMINGHAM,Medecine,Med,Medecine
AD11496,BRISTOL,ENGLAND,UNITED-KINGDOM,2014,731.121429098068,D2,202,6330,0,4,705326,BRISTOL,Medecine,Med,Medecine
AD11739,GLASGOW,SCOTLAND,UNITED-KINGDOM,2014,776.99214865552506,D2,219,6236.57,3,7,1384797,GLASGOW,Medecine,Med,Medecine
AD5683,YORK,ENGLAND,UNITED-KINGDOM,2014,152.793475476526,D2,243,1990,0,2,250718,YORK,Medecine,Med,Medecine
AD11910,LANCASTER,ENGLAND,UNITED-KINGDOM,2014,54.2844396344397,D2,265,1905.1,0,1,68566,LANCASTER,Medecine,Med,Medecine
AD11428,BELFAST,NORTH-IRELAND,UNITED-KINGDOM,2014,300.049031274093,D2,272,2088.025,1,4,703353,BELFAST,Medecine,Med,Medecine
AD11919,LEEDS,ENGLAND,UNITED-KINGDOM,2014,699.64297321227,D2,352,6460,0,6,2108519,LEEDS,Medecine,Med,Medecine
AD12184,SHEFFIELD,ENGLAND,UNITED-KINGDOM,2014,509.164855268018,D2,381,5267.5,1,3,970902,SHEFFIELD,Medecine,Med,Medecine
AD12033,NEWCASTLE-UPON-TYNE,ENGLAND,UNITED-KINGDOM,2014,654.500083355947,D2,424,6675,0,4,1608302,NEWCASTLE-U-TYNE,Medecine,Med,Medecine
AD11336,ABERDEEN,SCOTLAND,UNITED-KINGDOM,2014,278.632106063449,D2,464,2451.4,1,3,233581,ABERDEEN,Medecine,Med,Medecine
AD11920,LEICESTER,ENGLAND,UNITED-KINGDOM,2014,456.685340105453,D2,473,4345,0,3,620795,LEICESTER,Medecine,Med,Medecine
AD12057,NOTTINGHAM,ENGLAND,UNITED-KINGDOM,2014,671.567349095758,D2,476,5444,2,3,1192343,NOTTINGHAM,Medecine,Med,Medecine
AD5280,NORWICH,ENGLAND,UNITED-KINGDOM,2014,181.634498827468,D2,500,1855,0,2,549138,NORWICH,Medecine,Med,Medecine
AD11525,CAMBRIDGE,ENGLAND,UNITED-KINGDOM,2014,991.081454429813,D2,597,6216.5,1,2,220311,CAMBRIDGE,Medecine,Med,Medecine
AAPOLY24952,TEDDINGTON,ENGLAND,UNITED-KINGDOM,2014,20.6471217026883,D3,1547,1355,0,3,1070437,TEDDINGTON,Applied biology,Abio,Applied biology
AAPOLY23795,CARDIFF,WALES,UNITED-KINGDOM,2014,47.3546977935699,D3,1010,6000,0,3,1739363,CARDIFF,Applied biology,Abio,Applied biology
AAPOLY24817,SHEPTON-MALLET,ENGLAND,UNITED-KINGDOM,2014,1,D3,1763,0,0,0,93734,SHEPTON-MALLET,Applied biology,Abio,Applied biology
AAPOINT24580,NEWTOWN,WALES,UNITED-KINGDOM,2014,0,D3,7876,0,0,0,11357,NEWTOWN,Applied biology,Abio,Applied biology
AALIGNE24165,HARLECH,WALES,UNITED-KINGDOM,2014,0,D3,4186,0,0,0,1540,HARLECH,Applied biology,Abio,Applied biology
AAPOINT24565,NEW-ISLAND,FALKLANDS,UNITED-KINGDOM,2014,0,D3,6190,0,0,0,0,NEW-ISLAND,Applied biology,Abio,Applied biology
AAPOLY23731,BRIGHTON,ENGLAND,UNITED-KINGDOM,2014,55.0757283162212,D3,1939,3450,0,2,1304209,BRIGHTON,Applied biology,Abio,Applied biology
AAPOLY24666,PETERBOROUGH,ENGLAND,UNITED-KINGDOM,2014,5.97484802431611,D3,819,10.92,1,1,823544,PETERBOROUGH,Applied biology,Abio,Applied biology
AAPOINT24110,GOOSE-GREEN,FALKLANDS-ISLANDS,UNITED-KINGDOM,2014,0,D3,5190,0,0,0,0,GOOSE-GREEN,Applied biology,Abio,Applied biology
AALIGNE23910,CRIANLARICH,SCOTLAND,UNITED-KINGDOM,2014,0.25,D3,4184,0,0,0,11312,CRIANLARICH,Applied biology,Abio,Applied biology
AAPOLY24444,LOW-HARKER,ENGLAND,UNITED-KINGDOM,2014,2.35833333333333,D3,886,183.12,1,1,116286,CARLISLE,Applied biology,Abio,Applied biology
AAPOINT23980,DUNBAR,SCOTLAND,UNITED-KINGDOM,2014,0,D3,6549,0,0,0,13337,DUNBAR,Applied biology,Abio,Applied biology
AAPOINT24910,STORNOWAY,SCOTLAND,UNITED-KINGDOM,2014,0,D3,6408,0,0,0,7622,STORNOWAY,Applied biology,Abio,Applied biology
AAPOLY24330,KINGS-LYNN,ENGLAND,UNITED-KINGDOM,2014,0.333333333333333,D3,1409,0,0,0,212704,KINGS-LYNN,Applied biology,Abio,Applied biology
AAPOLY24939,TADCASTER,ENGLAND,UNITED-KINGDOM,2014,0,D3,2211,0,0,0,25821,TADCASTER,Applied biology,Abio,Applied biology
AAPOLY24134,GREENOCK,SCOTLAND,UNITED-KINGDOM,2014,1.33333333333333,D3,2356,35,0,1,190891,DUNOON,Applied biology,Abio,Applied biology
AAPOLY25165,WREXHAM,WALES,UNITED-KINGDOM,2014,2.70833333333333,D3,2017,562.9625,1,2,379984,WREXHAM,Applied biology,Abio,Applied biology
AAPOLY24086,GALASHIELS,SCOTLAND,UNITED-KINGDOM,2014,0.711111111111111,D3,1607,23,1,1,121701,GALASHIELS,Applied biology,Abio,Applied biology
AAPOLY23511,ACHARACLE,SCOTLAND,UNITED-KINGDOM,2014,1.44444444444444,D3,1964,0,0,0,11168,ACHARACLE,Applied biology,Abio,Applied biology
AAPOLY24621,ORKNEY,SCOTLAND,UNITED-KINGDOM,2014,0.035714285714286,D3,761,0,0,0,21349,ORKNEY,Applied biology,Abio,Applied biology
AAPOLY24505,MIDDLESBROUGH,ENGLAND,UNITED-KINGDOM,2014,1.11309523809524,D3,900,700,0,1,854738,MIDDLESBROUGH,Applied biology,Abio,Applied biology
AAPOLY23636,BELLSHILL,ENGLAND,UNITED-KINGDOM,2014,0,D3,2419,0,0,0,22121,BELLSHILL,Applied biology,Abio,Applied biology
AAPOLY23607,BARNSTAPLE,ENGLAND,UNITED-KINGDOM,2014,0,D3,2904,0,0,0,133985,BARNSTAPLE,Applied biology,Abio,Applied biology
AAPOINT24285,INGATESTONE,ENGLAND,UNITED-KINGDOM,2014,0,D3,7712,0,0,0,5966,INGATESTONE,Applied biology,Abio,Applied biology
AAPOLY24319,KIDDERMINSTER,ENGLAND,UNITED-KINGDOM,2014,0.4,D3,2328,0,0,0,91485,KIDDERMINSTER,Applied biology,Abio,Applied biology
AAPOINT24466,MAGHERAFELT,NORTH-IRELAND,UNITED-KINGDOM,2014,0,D3,5534,0,0,0,10955,MAGHERAFELT,Applied biology,Abio,Applied biology
AAPOLY24534,MORPETH,ENGLAND,UNITED-KINGDOM,2014,0.25,D3,690,0,0,0,151020,MORPETH,Applied biology,Abio,Applied biology
AAPOINT24877,STANLEY,FALKLANDS,UNITED-KINGDOM,2014,2.375,D3,5577,0,0,0,0,STANLEY,Applied biology,Abio,Applied biology
AAPOLY24756,ROYSTON,ENGLAND,UNITED-KINGDOM,2014,2.31666666666667,D3,2223,0,0,0,71856,ROYSTON,Applied biology,Abio,Applied biology
AAPOLY24220,HEREFORD,ENGLAND,UNITED-KINGDOM,2014,0.066666666666667,D3,3038,0,0,0,270982,HEREFORD,Applied biology,Abio,Applied biology
AAPOLY24886,STEETON,ENGLAND,UNITED-KINGDOM,2014,2.53333333333333,D3,1886,0,0,0,314912,STEETON,Applied biology,Abio,Applied biology
AAPOLY24831,SHREWSBURY,ENGLAND,UNITED-KINGDOM,2014,0,D3,1287,25.8,1,1,250970,SHREWSBURY,Applied biology,Abio,Applied biology
AAPOLY24800,SEASCALE,ENGLAND,UNITED-KINGDOM,2014,0.95,D3,2176,46.2,1,1,153951,AMBLESIDE,Applied biology,Abio,Applied biology
AAPOLY24657,PENGLAIS,WALES,UNITED-KINGDOM,2014,26.8246354952237,D3,2357,940,0,1,65668,ABERYSTWYTH,Applied biology,Abio,Applied biology
AAPOLY24041,EXETER,ENGLAND,UNITED-KINGDOM,2014,49.9540536544456,D3,2569,1260,1,1,618906,EXETER,Applied biology,Abio,Applied biology
AAPOLY23714,BRECON,WALES,UNITED-KINGDOM,2014,0,D3,1714,0,0,0,25438,BRECON,Applied biology,Abio,Applied biology
AAPOINT23756,BUDE,ENGLAND,UNITED-KINGDOM,2014,0,D3,8234,0,0,0,9222,BUDE,Applied biology,Abio,Applied biology
AAPOLY24389,LINCOLN,ENGLAND,UNITED-KINGDOM,2014,12.7383116883117,D3,676,1025,0,2,307859,LINCOLN,Applied biology,Abio,Applied biology
AAPOLY23876,COLCHESTER,ENGLAND,UNITED-KINGDOM,2014,14.919537815126,D3,2303,1647.58,1,4,1228793,COLCHESTER,Applied biology,Abio,Applied biology
AAPOLY24334,KINGSTON-UPON-HULL,ENGLAND,UNITED-KINGDOM,2014,12.4527864044168,D3,902,1054.35,1,1,832545,KINGSTON-U-HULL,Applied biology,Abio,Applied biology
AAPOLY24662,PENRYN,ENGLAND,UNITED-KINGDOM,2014,50.9344606782107,D3,1157,835,1,2,326325,PENRYN,Applied biology,Abio,Applied biology
AAPOLY24189,HAVERFORDWEST,WALES,UNITED-KINGDOM,2014,0,D3,1284,0,0,0,63666,HAVERFORDWEST,Applied biology,Abio,Applied biology
AAPOINT24380,LES-AUGRES-MANOR,TRINITY,UNITED-KINGDOM,2014,0,D3,6154,0,0,0,0,LES-AUGRES-MANOR,Applied biology,Abio,Applied biology
AAPOLY24667,PETERHEAD,SCOTLAND,UNITED-KINGDOM,2014,0,D3,2010,0,0,0,33176,PETERHEAD,Applied biology,Abio,Applied biology
AAPOLY24392,LIPHOOK,ENGLAND,UNITED-KINGDOM,2014,2,D3,2517,0,0,0,217631,LIPHOOK,Applied biology,Abio,Applied biology
AAPOLY23602,BARNARD-CASTLE,ENGLAND,UNITED-KINGDOM,2014,1.16666666666667,D3,2067,0,0,0,5053,BARNARD-CASTLE,Applied biology,Abio,Applied biology
AAPOLY23640,BERKELEY,ENGLAND,UNITED-KINGDOM,2014,0,D3,2043,0,0,0,47614,BERKELEY,Applied biology,Abio,Applied biology
AAPOINT24426,LOCHGILPHEAD,SCOTLAND,UNITED-KINGDOM,2014,0,D3,7355,0,0,0,7718,LOCHGILPHEAD,Applied biology,Abio,Applied biology
AAPOINT24692,PORTREE,SCOTLAND,UNITED-KINGDOM,2014,0.1,D3,7078,0,0,0,10177,PORTREE,Applied biology,Abio,Applied biology
AAPOLY24214,HEMPSTEAD,ENGLAND,UNITED-KINGDOM,2014,0,D3,2791,0,0,0,63535,HEMPSTEAD,Applied biology,Abio,Applied biology
AAPOLY24949,TAUNTON,ENGLAND,UNITED-KINGDOM,2014,3.375,D3,2104,0,0,0,351340,TAUNTON,Applied biology,Abio,Applied biology
AAPOLY23793,CANTERBURY,ENGLAND,UNITED-KINGDOM,2014,35.397166209053,D3,741,2958.3,1,3,1265709,CANTERBURY,Applied biology,Abio,Applied biology
AAPOINT24083,FT-WILLIAM,SCOTLAND,UNITED-KINGDOM,2014,0,D3,5276,0,0,0,8794,FT-WILLIAM,Applied biology,Abio,Applied biology
AAPOLY24676,PLYMOUTH,ENGLAND,UNITED-KINGDOM,2014,36.9498014599025,D3,1603,1550,0,3,450226,PLYMOUTH,Applied biology,Abio,Applied biology
AAPOLY23674,BLACKPOOL,ENGLAND,UNITED-KINGDOM,2014,0.25,D3,1450,0,0,0,404513,BLACKPOOL,Applied biology,Abio,Applied biology
AAPOLY24684,POOLE,ENGLAND,UNITED-KINGDOM,2014,22.9968253968254,D3,793,1155,0,2,776199,POOLE,Applied biology,Abio,Applied biology
AAPOLY23804,CARSTAIRS,SCOTLAND,UNITED-KINGDOM,2014,0.333333333333333,D3,2203,0,0,0,33958,CARSTAIRS,Applied biology,Abio,Applied biology
AAPOLY24610,OBAN,SCOTLAND,UNITED-KINGDOM,2014,7.82372039377671,D3,3099,0,0,0,9744,OBAN,Applied biology,Abio,Applied biology
AAPOINT24794,SCILLY,ENGLAND,UNITED-KINGDOM,2014,0,D3,5333,0,0,0,0,SCILLY,Applied biology,Abio,Applied biology
AAPOLY24773,SAINT-LEONARDS-ON-SEA,ENGLAND,UNITED-KINGDOM,2014,0,D3,2683,0,0,0,154573,SAINT-LEONARDS-ON-SEA,Applied biology,Abio,Applied biology
AAPOLY24779,SALISBURY,ENGLAND,UNITED-KINGDOM,2014,20.5875,D3,1761,645,0,1,398971,SALISBURY,Applied biology,Abio,Applied biology
AAPOLY24758,RUGBY,ENGLAND,UNITED-KINGDOM,2014,0.055555555555556,D3,1241,0,0,0,288139,RUGBY,Applied biology,Abio,Applied biology
AAPOLY23682,BODMIN,ENGLAND,UNITED-KINGDOM,2014,0,D3,1567,0,0,0,42698,BODMIN,Applied biology,Abio,Applied biology
AAPOLY24686,PORTAFERRY,NORTH-IRELAND,UNITED-KINGDOM,2014,2,D3,1004,0,0,0,44868,PORTAFERRY,Applied biology,Abio,Applied biology
AAPOLY23768,BURTON-UPON-TRENT,ENGLAND,UNITED-KINGDOM,2014,1.33333333333333,D3,1336,0,0,0,490213,BURTON-UPON-TRENT,Applied biology,Abio,Applied biology
AALIGNE23586,BAKEWELL,ENGLAND,UNITED-KINGDOM,2014,0,D3,4183,0,0,0,8200,BAKEWELL,Applied biology,Abio,Applied biology
AAPOLY24792,SCALLOWAY,SCOTLAND,UNITED-KINGDOM,2014,0.416666666666667,D3,1254,0,0,0,11372,SCALLOWAY,Applied biology,Abio,Applied biology
AAPOLY24732,RHYL,WALES,UNITED-KINGDOM,2014,0,D3,1820,0,0,0,48218,RHYL,Applied biology,Abio,Applied biology
AAPOLY23984,DUNDEE,SCOTLAND,UNITED-KINGDOM,2014,117.323144763267,D3,1650,2959.51,2,5,493356,DUNDEE,Applied biology,Abio,Applied biology
AAPOLY24077,FRAMLINGHAM,ENGLAND,UNITED-KINGDOM,2014,0.583333333333333,D3,2002,0,0,0,39629,FRAMLINGHAM,Applied biology,Abio,Applied biology
AAPOLY23878,COLERAINE,NORTH-IRELAND,UNITED-KINGDOM,2014,3.68253968253968,D3,1419,534.4,1,1,106037,COLERAINE,Applied biology,Abio,Applied biology
AAPOLY23979,DUMFRIES,SCOTLAND,UNITED-KINGDOM,2014,1.38333333333333,D3,2071,104.415,3,3,67916,DUMFRIES,Applied biology,Abio,Applied biology
AAPOLY24028,E-MALLING,ENGLAND,UNITED-KINGDOM,2014,2.33772507685551,D3,1370,258.3,1,1,1342096,MEDWAY,Applied biology,Abio,Applied biology
AAPOLY24500,MENAI-BRIDGE,WALES,UNITED-KINGDOM,2014,34.5907443828595,D3,1831,802.0375,1,1,195914,BANGOR,Applied biology,Abio,Applied biology
AAPOLY24517,MILTON-KEYNES,ENGLAND,UNITED-KINGDOM,2014,57.7991979071832,D3,2316,7572.99509,1,4,1587511,MILTON-KEYNES,Applied biology,Abio,Applied biology
AAPOLY24720,READING,ENGLAND,UNITED-KINGDOM,2014,82.7169999686304,D3,829,2485,0,4,1673966,READING,Applied biology,Abio,Applied biology
AAPOLY24926,SUTTON,ENGLAND,UNITED-KINGDOM,2014,11.4732558139535,D3,2471,1171,1,2,653065,SUTTON,Applied biology,Abio,Applied biology
AAPOLY24793,SCARBOROUGH,ENGLAND,UNITED-KINGDOM,2014,1.83333333333333,D3,1663,10.65,1,1,157353,SCARBOROUGH,Applied biology,Abio,Applied biology
AAPOLY25008,UPPER-HEYFORD,ENGLAND,UNITED-KINGDOM,2014,0,D3,1931,0,0,0,25454,UPPER-HEYFORD,Applied biology,Abio,Applied biology
AAPOINT24351,LAIDE,SCOTLAND,UNITED-KINGDOM,2014,0,D3,5791,0,0,0,12229,LAIDE,Applied biology,Abio,Applied biology
AALIGNE24032,ENNISKILLEN,NORTH-IRELAND,UNITED-KINGDOM,2014,0,D3,4185,0,0,0,24032,ENNISKILLEN,Applied biology,Abio,Applied biology
AAPOLY25109,WIGTOWN,SCOTLAND,UNITED-KINGDOM,2014,0,D3,2503,0,0,0,9050,WIGTOWN,Applied biology,Abio,Applied biology
AAPOLY24892,ST-MARTINS,ENGLAND,UNITED-KINGDOM,2014,0,D3,2592,0,0,0,0,ST-MARTINS,Applied biology,Abio,Applied biology
AALIGNE24337,KINGUSSIE,SCOTLAND,UNITED-KINGDOM,2014,0.5,D3,4187,0,0,0,13676,KINGUSSIE,Applied biology,Abio,Applied biology
AAPOLY24272,HUNTLY,SCOTLAND,UNITED-KINGDOM,2014,0.625,D3,2165,0,0,0,104092,HUNTLY,Applied biology,Abio,Applied biology
AALIGNE24871,SPILSBY,ENGLAND,UNITED-KINGDOM,2014,0.333333333333333,D3,4190,0,0,0,18204,SPILSBY,Applied biology,Abio,Applied biology
AAPOLY24300,KEELE,ENGLAND,UNITED-KINGDOM,2014,7.05775613275613,D3,1553,2209,2,5,1143849,KEELE,Applied biology,Abio,Applied biology
AAPOLY24307,KENDAL,ENGLAND,UNITED-KINGDOM,2014,0.5,D3,2278,0,1,1,71248,KENDAL,Applied biology,Abio,Applied biology
AALIGNE24343,KIRKCALDY,SCOTLAND,UNITED-KINGDOM,2014,0,D3,4188,0,0,0,57537,KIRKCALDY,Applied biology,Abio,Applied biology
AAPOLY24890,STIRLING,SCOTLAND,UNITED-KINGDOM,2014,36.7081556358263,D3,3074,916,1,1,583992,STIRLING,Applied biology,Abio,Applied biology
AAPOINT24786,SANDOWN,ENGLAND,UNITED-KINGDOM,2014,0,D3,4935,0,0,0,14189,SANDOWN,Applied biology,Abio,Applied biology
AAPOINT23963,DORNOCH,SCOTLAND,UNITED-KINGDOM,2014,0,D3,6722,0,0,0,7626,DORNOCH,Applied biology,Abio,Applied biology
AAPOLY24288,INVERNESS,SCOTLAND,UNITED-KINGDOM,2014,6.93293650793651,D3,2479,37.11,2,2,104398,INVERNESS,Applied biology,Abio,Applied biology
AAPOLY24934,SWANSEA,WALES,UNITED-KINGDOM,2014,20.2501266565026,D3,3092,2060,2,3,451686,SWANSEA,Applied biology,Abio,Applied biology
AAPOLY24062,FFOSTRASOL,WALES,UNITED-KINGDOM,2014,0.5,D3,1167,0,0,0,11923,FFOSTRASOL,Applied biology,Abio,Applied biology
AAPOLY24936,SWINDON,ENGLAND,UNITED-KINGDOM,2014,1.8403242147923,D3,2457,87.00490998000001,1,2,548173,SWINDON,Applied biology,Abio,Applied biology
AAPOINT23939,DARTMOUTH,ENGLAND,UNITED-KINGDOM,2014,0,D3,6037,0,0,0,6822,DARTMOUTH,Applied biology,Abio,Applied biology
AAPOLY23581,AYR,SCOTLAND,UNITED-KINGDOM,2014,6.94504830917874,D3,2959,133.295,2,2,274975,AYR,Applied biology,Abio,Applied biology
AAPOLY23960,DONCASTER,ENGLAND,UNITED-KINGDOM,2014,0,D3,797,0,0,0,366682,DONCASTER,Applied biology,Abio,Applied biology
AAPOLY23770,BURY-SAINT-EDMUNDS,ENGLAND,UNITED-KINGDOM,2014,12.8107142857143,D3,1102,0,0,0,262926,BURY-SAINT-EDMUNDS,Applied biology,Abio,Applied biology
AAPOLY24674,PITLOCHRY,SCOTLAND,UNITED-KINGDOM,2014,1.78333333333333,D3,1814,0,0,0,9286,PITLOCHRY,Applied biology,Abio,Applied biology
AD11950,LONDON,ENGLAND,UNITED-KINGDOM,2014,600.732772800602,D3,6,45616.43,4,44,10923304,LONDON,Applied biology,Abio,Applied biology
AD12080,OXFORD-DIDCOT,ENGLAND,UNITED-KINGDOM,2014,219.946710731429,D3,15,8020,0,2,292495,OXFORD-DIDCOT,Applied biology,Abio,Applied biology
AD11968,MANCHESTER-LIVERPOOL,ENGLAND,UNITED-KINGDOM,2014,150.029980333391,D3,109,17321.7,5,15,5831088,MANCHESTER-LIVERPOOL,Applied biology,Abio,Applied biology
AD11681,EDINBURGH,SCOTLAND,UNITED-KINGDOM,2014,181.966566388126,D3,153,6301.385,3,6,680401,EDINBURGH,Applied biology,Abio,Applied biology
AD12208,SOUTHAMPTON-PROTSMOUTH,ENGLAND,UNITED-KINGDOM,2014,62.8513371487216,D3,178,5790,0,4,1264280,SOUTHAMPTON,Applied biology,Abio,Applied biology
AD11449,BIRMINGHAM,ENGLAND,UNITED-KINGDOM,2014,82.4659384309831,D3,192,11488,2,8,3439184,BIRMINGHAM,Applied biology,Abio,Applied biology
