X1,idcomposite,nom_agglocomposite,province,pays,year,nb_pub,discipline,pop2012,ec_dads_etp_2014,label_ds,label_dsh,label_d,city_label
1826,AAPOLY5862,BOURGOIN-JALLIEU,NA,FRANCE,2014,10.8345238095238,D12,151389,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1827,AAPOLY5741,BEAUVAIS,NA,FRANCE,2014,19.5102869352869,D12,187149,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1828,AAPOLY7858,SAINT-PAUL-LES-DURANCE,NA,FRANCE,2014,273.122599496961,D12,253921,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1829,AAPOLY7195,MONTAUBAN,NA,FRANCE,2014,4.62967032967033,D12,178037,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1830,AAPOLY6598,HIRSON,NA,FRANCE,2014,1.42777777777778,D12,37159,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1831,AAPOLY7415,PERIGUEUX,NA,FRANCE,2014,5.14209956709957,D12,176953,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1832,AAPOLY6405,FLERS,NA,FRANCE,2014,0.25,D12,25298,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",FLERS
1833,AAPOLY5840,BORDES-DE-RIVIERE,NA,FRANCE,2014,8.00242248062015,D12,50856,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1834,AAPOLY7463,PLOUFRAGAN,NA,FRANCE,2014,24.5758062765901,D12,226259,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1835,AAPOLY5566,ANGLET,NA,FRANCE,2014,21.0944394685774,D12,230734,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1836,AAPOLY7569,REIMS,NA,FRANCE,2014,343.836345174105,D12,352920,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",REIMS
1837,AAPOLY7755,SAINT-GIRONS,NA,FRANCE,2014,21.9347186147186,D12,110032,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",ST-GIRONS
1838,AAPOLY6836,LE-BOURGET-DU-LAC,NA,FRANCE,2014,165.646838788147,D12,560793,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1839,AAPOLY7321,NOGENT-SUR-VERNISSON,NA,FRANCE,2014,4.9518115942029,D12,200529,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1840,AAPOLY7808,SAINT-LO,NA,FRANCE,2014,8.25,D12,152094,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",ST-LO
1841,AAPOLY1823,MONS,NA,FRANCE,2014,345.721403460683,D12,417750,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",MONS
1842,AAPOLY6143,CLUNY,NA,FRANCE,2014,6.58333333333333,D12,31027,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",CLUNY
1843,AAPOLY7309,NEVERS,NA,FRANCE,2014,13.4833333333333,D12,114608,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1844,AAPOLY7601,RODEZ,NA,FRANCE,2014,1.48846153846154,D12,72035,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",RODEZ
1845,AALIGNE6704,LA-FLECHE,NA,FRANCE,2014,0.5,D12,31923,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1846,AAPOLY5903,BRIVE,NA,FRANCE,2014,5.00952380952381,D12,221713,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",BRIVE
1847,AAPOLY6467,GAP,NA,FRANCE,2014,6.46709956709957,D12,96236,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",GAP
1848,AAPOLY6270,DAX,NA,FRANCE,2014,2.67319902319902,D12,40771,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",DAX
1849,AAPOLY5634,AUCH,NA,FRANCE,2014,3.65,D12,64882,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",AUCH
1850,AALIGNE5857,BOURBON-LANCY,NA,FRANCE,2014,0,D12,27910,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1851,AAPOLY6808,LAVAL,NA,FRANCE,2014,8.43333333333333,D12,152824,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1852,AAPOLY6195,CORTE,NA,FRANCE,2014,34.1740601503759,D12,54885,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",CORTE
1853,AAPOLY6867,LE-MANS,NA,FRANCE,2014,169.03404576512,D12,325734,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",LE-MANS
1854,AALIGNE6615,ILE-DYEU,NA,FRANCE,2014,1.83333333333333,D12,36604,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1855,AAPOLY6758,LAON,NA,FRANCE,2014,5.46785714285714,D12,157704,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",LAON
1856,AAPOLY6982,LODEVE,NA,FRANCE,2014,1.77860374919198,D12,119672,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1857,AAPOLY5762,BERCK-SUR-MER,NA,FRANCE,2014,5.80287114845938,D12,130530,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1858,AAPOLY5860,BOURG-EN-BRESSE,NA,FRANCE,2014,10.9242424242424,D12,395100,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1859,AAPOLY7213,MONTENDRE,NA,FRANCE,2014,0.125,D12,61413,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",MONTENDRE
1860,AAPOLY6095,CHAUMONT,NA,FRANCE,2014,1.50952380952381,D12,57501,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1861,AAPOLY7983,SELESTAT,NA,FRANCE,2014,1.85119047619048,D12,167316,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1862,AAPOLY7375,OTTERSWILLER,NA,FRANCE,2014,2.33333333333333,D12,204865,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1863,AAPOLY7987,SEMUR-EN-AUXOIS,NA,FRANCE,2014,0,D12,34134,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1864,AAPOLY5669,AVOINE,NA,FRANCE,2014,1.125,D12,74299,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1865,AAPOLY8167,VALENCE,NA,FRANCE,2014,31.1333333333333,D12,370287,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",VALENCE
1866,AAPOLY5523,AGEN,NA,FRANCE,2014,1.80555555555556,D12,210430,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",AGEN
1867,AAPOLY7493,PONTIVY,NA,FRANCE,2014,3.85,D12,30941,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",PONTIVY
1868,AAPOLY5933,CAEN,NA,FRANCE,2014,587.975474210511,D12,487039,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",CAEN
1869,AAPOLY7294,NARBONNE,NA,FRANCE,2014,33.8976190476191,D12,279142,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1870,AAPOLY6069,CHASSENEUIL,NA,FRANCE,2014,16.5935897435897,D12,136864,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1871,AAPOLY8089,THONON-LES-BAINS,NA,FRANCE,2014,35.9134920634921,D12,316631,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",THONON
1872,AAPOLY6739,LA-MONTAGNE,NA,FRANCE,2014,1.875,D12,47802,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1873,AALIGNE7156,MILLAU,NA,FRANCE,2014,0,D12,34146,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1874,AAPOLY7778,SAINT-JEAN-DE-MAURIENNE,NA,FRANCE,2014,2.60549450549451,D12,81832,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1875,AAPOLY5892,BRIANCON,NA,FRANCE,2014,1.30238095238095,D12,25738,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",BRIANCON
1876,AAPOLY6340,EPINAL,NA,FRANCE,2014,38.4595238095238,D12,284253,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",EPINAL
1877,AAPOLY6073,CHATEAUBRIANT,NA,FRANCE,2014,2.61666666666667,D12,90337,NA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NA
1878,AD3577,NICE,NA,FRANCE,2014,1219.03902073762,D12,1048483,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NICE
1879,AD3481,LYON,NA,FRANCE,2014,3298.24415009572,D12,1500500,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",LYON
1880,AD3840,TOULOUSE,NA,FRANCE,2014,2763.99646775059,D12,1063522,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",TOULOUSE
1881,AD3549,MONTPELLIER,NA,FRANCE,2014,2213.58177729954,D12,633120,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",MONTPELLIER
1882,AD3822,STRASBOURG,NA,FRANCE,2014,1506.86625481471,D12,543091,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",STRASBOURG
1883,AD3567,NANTES,NA,FRANCE,2014,1176.9094462686,D12,939511,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NANTES
1884,AD3013,ANNECY-LE-VIEUX,NA,FRANCE,2014,86.2223579063749,D12,95347,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",ANNECY
1885,AD3460,LILLE,NA,FRANCE,2014,1811.51282490854,D12,1592649,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",LILLE
1886,AD3661,RENNES,NA,FRANCE,2014,1533.08471444568,D12,475799,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",RENNES
1887,AD3213,CLERMONT-FERRAND,NA,FRANCE,2014,805.749706765891,D12,540657,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",CLERMONT
1888,AD9124,VANDOEUVRE-LES-NANCY,NA,FRANCE,2014,1265.8901328073,D12,478500,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",NANCY
1889,AD3612,PARIS,NA,FRANCE,2014,18400.7379307271,D12,9441671,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",PARIS
1890,AD3502,MARSEILLE-AIX,NA,FRANCE,2014,2470.89115322904,D12,1552528,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",MARSEILLE-AIX
1891,AD3116,BORDEAUX,NA,FRANCE,2014,1902.6697400327,D12,941261,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",BORDEAUX
1892,AD3328,GRENOBLE,NA,FRANCE,2014,2954.93231523544,D12,493238,Under_NDA,All Disciplines,WoS,"Web of Science (articles, reviews, letters)",GRENOBLE
1893,AAPOINT8268,VILLEFRANCHE-DE-ROUERGUE,NA,FRANCE,2014,1.66666666666667,D13,11712,NA,SCI,SCI,Science Citation Index Expanded,NA
1894,AAPOLY7393,PAMIERS,NA,FRANCE,2014,2.06666666666667,D13,64312,NA,SCI,SCI,Science Citation Index Expanded,PAMIERS
1895,AAPOLY5592,ARGENTAN,NA,FRANCE,2014,1.33333333333333,D13,20458,NA,SCI,SCI,Science Citation Index Expanded,NA
1896,AAPOLY7284,MULHOUSE,NA,FRANCE,2014,354.198521884541,D13,646763,Under_NDA,SCI,SCI,Science Citation Index Expanded,MULHOUSE
1897,AAPOLY7634,ROUEN,NA,FRANCE,2014,414.14736795279,D13,826947,Under_NDA,SCI,SCI,Science Citation Index Expanded,ROUEN
1898,AAPOLY7868,SAINT-PIERRE-LES-NEMOURS,NA,FRANCE,2014,8.18257575757576,D13,82607,NA,SCI,SCI,Science Citation Index Expanded,NA
1899,AAPOLY6285,DIGNE-LES-BAINS,NA,FRANCE,2014,3.65,D13,36227,Under_NDA,SCI,SCI,Science Citation Index Expanded,DIGNE
1900,AAPOLY8230,VESOUL,NA,FRANCE,2014,2.03333333333333,D13,27605,Under_NDA,SCI,SCI,Science Citation Index Expanded,VESOUL
1901,AAPOLY7330,NOUMEA,NEW-CALEDONIA,FRANCE,2014,68.4286623798031,D13,175221.5,NA,SCI,SCI,Science Citation Index Expanded,NOUMEA
1902,AAPOLY5967,CARCASSONNE,NA,FRANCE,2014,3.38253968253968,D13,205457,Under_NDA,SCI,SCI,Science Citation Index Expanded,CARCASSONNE
1903,AAPOLY8303,VILLIERS-EN-BOIS,NA,FRANCE,2014,45.6438059163059,D13,186122,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1904,AAPOLY6426,FONT-ROMEU,NA,FRANCE,2014,34.5333333333333,D13,24782,NA,SCI,SCI,Science Citation Index Expanded,FT-ROMEU
1905,AAPOLY7363,ORLEANS,NA,FRANCE,2014,441.38122222074,D13,454695,Under_NDA,SCI,SCI,Science Citation Index Expanded,ORLEANS
1906,AAPOLY7405,PAU,NA,FRANCE,2014,224.124120324121,D13,433429,Under_NDA,SCI,SCI,Science Citation Index Expanded,PAU
1907,AAPOLY5937,CAHORS,NA,FRANCE,2014,2.5,D13,73996,NA,SCI,SCI,Science Citation Index Expanded,CAHORS
1908,AAPOLY10630,RHEINMUNSTER,NA,FRANCE,2014,11.7095238095238,D13,202077,NA,SCI,SCI,Science Citation Index Expanded,NA
1909,AAPOLY6547,GUADELOUPE,NA,FRANCE,2014,5.72662337662338,D13,122919,NA,SCI,SCI,Science Citation Index Expanded,NA
1910,AAPOLY7417,PERONNE,NA,FRANCE,2014,4.9004329004329,D13,101651,Under_NDA,SCI,SCI,Science Citation Index Expanded,PERONNE
1911,AAPOLY6410,FLORAC,NA,FRANCE,2014,9.88779178338002,D13,24345,NA,SCI,SCI,Science Citation Index Expanded,FLORAC
1912,AAPOLY6028,CHALONS-SUR-MARNE,NA,FRANCE,2014,7.61071428571428,D13,81127,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1913,AAPOLY6060,CHARLEVILLE-MEZIERES,NA,FRANCE,2014,4.46666666666667,D13,163942,Under_NDA,SCI,SCI,Science Citation Index Expanded,CHARLEVILLE
1914,AAPOLY6794,LA-TREMBLADE,NA,FRANCE,2014,13.1944444444444,D13,129199,NA,SCI,SCI,Science Citation Index Expanded,NA
1915,AAPOLY5713,BASTIA,NA,FRANCE,2014,4.67253302253302,D13,71038,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1916,AAPOLY7704,SAINT-DENIS,REUNION,FRANCE,2014,67.7821269250074,D13,626378,NA,SCI,SCI,Science Citation Index Expanded,NA
1917,AAPOLY6748,LANGON,NA,FRANCE,2014,1.5,D13,55913,NA,SCI,SCI,Science Citation Index Expanded,NA
1918,AAPOLY7206,MONT-DE-MARSAN,NA,FRANCE,2014,5.64761904761905,D13,151857,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1919,AAPOLY5541,ALBI,NA,FRANCE,2014,62.6742424242425,D13,276192,Under_NDA,SCI,SCI,Science Citation Index Expanded,ALBI
1920,AAPOLY6895,LE-PUY-EN-VELAY,NA,FRANCE,2014,6.19791666666667,D13,94155,Under_NDA,SCI,SCI,Science Citation Index Expanded,LE-PUY
1921,AAPOLY6444,FREJUS,NA,FRANCE,2014,5.92821067821068,D13,286102,Under_NDA,SCI,SCI,Science Citation Index Expanded,FREJUS
1922,AAPOLY7244,MONTOLDRE,NA,FRANCE,2014,5.80119047619048,D13,163908,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1923,AAPOLY7524,PRIGONRIEUX,NA,FRANCE,2014,3.08333333333333,D13,74433,NA,SCI,SCI,Science Citation Index Expanded,NA
1924,AAPOLY5545,ALES,NA,FRANCE,2014,42.7047008547008,D13,237989,Under_NDA,SCI,SCI,Science Citation Index Expanded,ALES
1925,AAPOLY5657,AUXERRE,NA,FRANCE,2014,3.7020202020202,D13,115267,Under_NDA,SCI,SCI,Science Citation Index Expanded,AUXERRE
1926,AAPOLY6957,LIMOGES,NA,FRANCE,2014,284.099136431061,D13,343229,Under_NDA,SCI,SCI,Science Citation Index Expanded,LIMOGES
1927,AAPOLY6264,DANGE-SAINT-ROMAIN,NA,FRANCE,2014,4.51025641025641,D13,52777,NA,SCI,SCI,Science Citation Index Expanded,NA
1928,AAPOLY6780,LA-ROCHE-SUR-YON,NA,FRANCE,2014,14.3378645075907,D13,293960,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1929,AAPOLY6524,GRAMAT,NA,FRANCE,2014,14.9333333333333,D13,73840,NA,SCI,SCI,Science Citation Index Expanded,NA
1930,AAPOLY7471,POINTE-A-PITRE,GUADELOUPE,FRANCE,2014,87.650971703818,D13,284928,NA,SCI,SCI,Science Citation Index Expanded,NA
1931,AAPOINT5559,ANCENIS,NA,FRANCE,2014,0.833333333333333,D13,7504,NA,SCI,SCI,Science Citation Index Expanded,NA
1932,AAPOLY6753,LANNION,NA,FRANCE,2014,126.554074573801,D13,220174,Under_NDA,SCI,SCI,Science Citation Index Expanded,LANNION
1933,AAPOLY6329,EGLETONS,NA,FRANCE,2014,3.08333333333333,D13,55616,NA,SCI,SCI,Science Citation Index Expanded,NA
1934,AAPOLY6166,COMPIEGNE,NA,FRANCE,2014,232.931355692773,D13,530527,Under_NDA,SCI,SCI,Science Citation Index Expanded,COMPIEGNE
1935,AAPOLY6370,EVREUX,NA,FRANCE,2014,14.4813852813853,D13,312640,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1936,AAPOLY7389,PAIMPONT,NA,FRANCE,2014,11.979797979798,D13,205156,NA,SCI,SCI,Science Citation Index Expanded,NA
1937,AAPOLY6777,LA-ROCHELLE,NA,FRANCE,2014,130.570409356725,D13,344430,Under_NDA,SCI,SCI,Science Citation Index Expanded,LA-ROCHELLE
1938,AAPOINT7567,REDON,NA,FRANCE,2014,1.04,D13,9306,NA,SCI,SCI,Science Citation Index Expanded,REDON
1939,AAPOLY7004,LORIENT,NA,FRANCE,2014,65.3650183150183,D13,350305,Under_NDA,SCI,SCI,Science Citation Index Expanded,LORIENT
1940,AAPOLY8106,TOULON,NA,FRANCE,2014,158.851288526288,D13,613853,Under_NDA,SCI,SCI,Science Citation Index Expanded,TOULON
1941,AAPOLY6851,LE-CREUSOT,NA,FRANCE,2014,26.6749589490969,D13,258996,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1942,AAPOLY5884,BRETENIERES,NA,FRANCE,2014,3.48809523809524,D13,106831,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1943,AAPOLY5565,ANGERS,NA,FRANCE,2014,428.931364491957,D13,421122,Under_NDA,SCI,SCI,Science Citation Index Expanded,ANGERS
1944,AAPOLY8026,SOMAIN,NA,FRANCE,2014,4.03333333333333,D13,200786,NA,SCI,SCI,Science Citation Index Expanded,NA
1945,AAPOLY7890,SAINT-SATURNIN,NA,FRANCE,2014,2.7,D13,17154,NA,SCI,SCI,Science Citation Index Expanded,NA
1946,AAPOLY8253,VILLARCEAUX,NA,FRANCE,2014,11.7275150288308,D13,216779,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1947,AAPOLY7546,QUIMPER,NA,FRANCE,2014,11.9923141186299,D13,262877,Under_NDA,SCI,SCI,Science Citation Index Expanded,QUIMPER
1948,AAPOLY6720,LAIGLE,NA,FRANCE,2014,1.26785714285714,D13,86361,NA,SCI,SCI,Science Citation Index Expanded,NA
1949,AALIGNE6005,CAYENNE,GUIANA,FRANCE,2014,30.4733696858697,D13,87960,NA,SCI,SCI,Science Citation Index Expanded,CAYENNE
1950,AAPOLY8181,VANNES,NA,FRANCE,2014,36.8981975326016,D13,179274,Under_NDA,SCI,SCI,Science Citation Index Expanded,VANNES
1951,AAPOLY5772,BESANCON,NA,FRANCE,2014,495.790630044091,D13,270119,Under_NDA,SCI,SCI,Science Citation Index Expanded,BESANCON
1952,AAPOLY7138,METZ,NA,FRANCE,2014,269.323402985903,D13,653583,Under_NDA,SCI,SCI,Science Citation Index Expanded,METZ
1953,AAPOLY8143,TROYES,NA,FRANCE,2014,104.991666666667,D13,190768,Under_NDA,SCI,SCI,Science Citation Index Expanded,TROYES
1954,AAPOLY8270,VILLEFRANCHE-SUR-SAONE,NA,FRANCE,2014,13.2020202020202,D13,156090,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1955,AAPOLY5529,AIMARGUES,NA,FRANCE,2014,7.82979422538246,D13,95845,NA,SCI,SCI,Science Citation Index Expanded,NA
1956,AAPOLY5649,AURILLAC,NA,FRANCE,2014,6.48397435897436,D13,47264,Under_NDA,SCI,SCI,Science Citation Index Expanded,AURILLAC
1957,AAPOLY8210,VERDUN,NA,FRANCE,2014,1.40952380952381,D13,36803,NA,SCI,SCI,Science Citation Index Expanded,VERDUN
1958,AAPOLY7200,MONTBELIARD,NA,FRANCE,2014,26.8812271062271,D13,245982,Under_NDA,SCI,SCI,Science Citation Index Expanded,MONTBELIARD
1959,AAPOLY7240,MONTLUCON,NA,FRANCE,2014,8.17207602339181,D13,116063,NA,SCI,SCI,Science Citation Index Expanded,MONTLUCON
1960,AAPOLY5809,BLOIS,NA,FRANCE,2014,18.1777777777778,D13,173987,Under_NDA,SCI,SCI,Science Citation Index Expanded,BLOIS
1961,AAPOLY6283,DIEPPE,NA,FRANCE,2014,1.87179487179487,D13,117026,NA,SCI,SCI,Science Citation Index Expanded,DIEPPE
1962,AAPOLY6087,CHATEAU-THIERRY,NA,FRANCE,2014,0.125,D13,40396,NA,SCI,SCI,Science Citation Index Expanded,C-THIERRY
1963,AAPOLY6122,CHOLET,NA,FRANCE,2014,5.08257575757576,D13,143707,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1964,AAPOLY7814,SAINT-MALO,NA,FRANCE,2014,11.8253663003663,D13,177074,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1965,AALIGNE6551,GUERET,NA,FRANCE,2014,0.25,D13,17002,NA,SCI,SCI,Science Citation Index Expanded,GUERET
1966,AALIGNE7527,PROVINS,NA,FRANCE,2014,0.5,D13,17016,NA,SCI,SCI,Science Citation Index Expanded,PROVINS
1967,AAPOLY5599,ARLES,NA,FRANCE,2014,26.2996031746032,D13,182788,Under_NDA,SCI,SCI,Science Citation Index Expanded,ARLES
1968,AAPOLY7723,SAINT-ETIENNE,NA,FRANCE,2014,516.247375356288,D13,846494,Under_NDA,SCI,SCI,Science Citation Index Expanded,ST-ETIENNE
1969,AAPOLY5778,BETHUNE,NA,FRANCE,2014,39.1801337551337,D13,528617,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1970,AAPOLY5924,BURE,NA,FRANCE,2014,12.7047619047619,D13,115848,Under_NDA,SCI,SCI,Science Citation Index Expanded,BURE
1971,AAPOLY7992,SENS,NA,FRANCE,2014,3.16666666666667,D13,52846,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1972,AAPOLY5539,AJACCIO,NA,FRANCE,2014,14.4416666666667,D13,102435,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1973,AAPOLY6436,FOUGERES,NA,FRANCE,2014,14.2497326203209,D13,267216,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1974,AAPOLY8251,VILLAINES-LA-JUHEL,NA,FRANCE,2014,4.66666666666667,D13,85630,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1975,AAPOLY6319,DURY-LES-AMIENS,NA,FRANCE,2014,296.62358261597,D13,359527,Under_NDA,SCI,SCI,Science Citation Index Expanded,AMIENS
1976,AAPOLY6107,CHERBOURG,NA,FRANCE,2014,6.93333333333333,D13,92350,Under_NDA,SCI,SCI,Science Citation Index Expanded,CHERBOURG
1977,AAPOLY7474,POITIERS,NA,FRANCE,2014,452.432088997256,D13,329874,Under_NDA,SCI,SCI,Science Citation Index Expanded,POITIERS
1978,AALIGNE5530,AINAY-LE-CHATEAU,NA,FRANCE,2014,0,D13,13364,NA,SCI,SCI,Science Citation Index Expanded,NA
1979,AAPOLY7846,SAINT-NAZAIRE,NA,FRANCE,2014,39.5087662337662,D13,288551,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1980,AAPOLY7598,ROANNE,NA,FRANCE,2014,5.34090909090909,D13,194126,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1981,AAPOLY6861,LE-HAVRE,NA,FRANCE,2014,69.9126604389763,D13,430780,Under_NDA,SCI,SCI,Science Citation Index Expanded,LE-HAVRE
1982,AALIGNE6092,CHATILLON-SUR-SEINE,NA,FRANCE,2014,0,D13,5578,NA,SCI,SCI,Science Citation Index Expanded,NA
1983,AAPOLY7438,PIERRELATTE,NA,FRANCE,2014,6.41233766233766,D13,177936,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1984,AAPOLY6315,DUNKERQUE,NA,FRANCE,2014,56.6504402030718,D13,492191,Under_NDA,SCI,SCI,Science Citation Index Expanded,DUNKERQUE
1985,AAPOLY8148,UGINE,NA,FRANCE,2014,2.41666666666667,D13,46478,NA,SCI,SCI,Science Citation Index Expanded,NA
1986,AAPOLY5882,BREST,NA,FRANCE,2014,544.372443184365,D13,364018,Under_NDA,SCI,SCI,Science Citation Index Expanded,BREST
1987,AAPOLY8342,WIMEREUX,NA,FRANCE,2014,35.8454984628898,D13,203409,Under_NDA,SCI,SCI,Science Citation Index Expanded,WIMEREUX
1988,AAPOLY8116,TOURS,NA,FRANCE,2014,484.029018688972,D13,488045,Under_NDA,SCI,SCI,Science Citation Index Expanded,TOURS
1989,AAPOLY5861,BOURGES,NA,FRANCE,2014,29.1142857142857,D13,188912,Under_NDA,SCI,SCI,Science Citation Index Expanded,BOURGES
1990,AAPOLY6286,DIJON,NA,FRANCE,2014,639.240349880689,D13,430526,Under_NDA,SCI,SCI,Science Citation Index Expanded,DIJON
1991,AAPOLY5666,AVIGNON,NA,FRANCE,2014,403.725092659756,D13,996258,Under_NDA,SCI,SCI,Science Citation Index Expanded,AVIGNON
1992,AAPOLY5567,ANGOULEME,NA,FRANCE,2014,10.45,D13,219580,Under_NDA,SCI,SCI,Science Citation Index Expanded,ANGOULEME
1993,AAPOLY7418,PERPIGNAN,NA,FRANCE,2014,130.448568024048,D13,443138,Under_NDA,SCI,SCI,Science Citation Index Expanded,PERPIGNAN
1994,AAPOLY7396,PAPEETE,POLYNESIA,FRANCE,2014,42.0130534670008,D13,200714,NA,SCI,SCI,Science Citation Index Expanded,PAPEETE
1995,AAPOLY6109,CHESSENAZ,NA,FRANCE,2014,0,D13,65128,NA,SCI,SCI,Science Citation Index Expanded,NA
1996,AALIGNE7057,MAMOUDZOU,MAYOTTE,FRANCE,2014,1.95,D13,58197,NA,SCI,SCI,Science Citation Index Expanded,NA
1997,AAPOLY6946,LIBOURNE,NA,FRANCE,2014,5.59166666666667,D13,259718,Under_NDA,SCI,SCI,Science Citation Index Expanded,NA
1998,AAPOLY5862,BOURGOIN-JALLIEU,NA,FRANCE,2014,10.8345238095238,D13,151389,NA,SCI,SCI,Science Citation Index Expanded,NA
1999,AAPOLY5741,BEAUVAIS,NA,FRANCE,2014,19.5102869352869,D13,187149,NA,SCI,SCI,Science Citation Index Expanded,NA
